Voltage (V vs Li/Li+),Electrolyte,Molar ratio cathode/(cathode+SE),Reaction,Erxn (eV/atom)
2.3,Li2.375Sc0.375Zr0.625Cl6,0.8729,0.4365 Fe1 F3 + 0.4365 Fe1 Cl3 + 0.1271 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4729 LiCl + 0.1992 Fe + 0.1632 Li4ZrF8 + 0.1212 LiF + 0.0435 ScF3,-0.0229
2.3,Li2.375Sc0.375Zr0.625Cl6,0.8963,0.4482 Fe1 F3 + 0.4482 Fe1 Cl3 + 0.1037 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4562 LiCl + 0.2079 Fe + 0.1646 LiF + 0.1353 Li4ZrF8 + 0.0361 ScF3,-0.0192
2.3,Li2.375Sc0.375Zr0.625Cl6,0.9197,0.4599 Fe1 F3 + 0.4599 Fe1 Cl3 + 0.0803 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4389 LiCl + 0.2169 Fe + 0.2094 LiF + 0.1065 Li4ZrF8 + 0.0284 ScF3,-0.0153
2.3,Li2.375Sc0.375Zr0.625Cl6,0.9431,0.4716 Fe1 F3 + 0.4716 Fe1 Cl3 + 0.0569 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4210 LiCl + 0.2557 LiF + 0.2261 Fe + 0.0767 Li4ZrF8 + 0.0204 ScF3,-0.0111
2.3,Li2.375Sc0.375Zr0.625Cl6,0.9666,0.4833 Fe1 F3 + 0.4833 Fe1 Cl3 + 0.0334 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4025 LiCl + 0.3036 LiF + 0.2357 Fe + 0.0459 Li4ZrF8 + 0.0122 ScF3,-0.0068
2.3,Li2.375Sc0.375Zr0.625Cl6,0.9900,0.4950 Fe1 F3 + 0.4950 Fe1 Cl3 + 0.0100 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3834 LiCl + 0.3532 LiF + 0.2456 Fe + 0.0140 Li4ZrF8 + 0.0037 ScF3,-0.0021
2.4,Li2.375Sc0.375Zr0.625Cl6,0.4281,0.2140 Fe1 F3 + 0.2140 Fe1 Cl3 + 0.5719 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4623 LiCl + 0.3127 ZrCl4 + 0.1498 ScF3 + 0.0749 Fe + 0.0003 ScCl3,-0.0213
2.4,Li2.375Sc0.375Zr0.625Cl6,0.7625,0.3813 Fe1 F3 + 0.3813 Fe1 Cl3 + 0.2375 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5431 LiCl + 0.2170 Li2ZrF6 + 0.1618 Fe + 0.0756 ScF3 + 0.0024 ZrCl4,-0.0367
2.4,Li2.375Sc0.375Zr0.625Cl6,0.8027,0.4013 Fe1 F3 + 0.4013 Fe1 Cl3 + 0.1973 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5200 LiCl + 0.2372 Li4ZrF8 + 0.1748 Fe + 0.0645 ScF3 + 0.0035 Li2ZrF6,-0.0329
2.4,Li2.375Sc0.375Zr0.625Cl6,0.8261,0.4130 Fe1 F3 + 0.4130 Fe1 Cl3 + 0.1739 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5048 LiCl + 0.2163 Li4ZrF8 + 0.1827 Fe + 0.0577 ScF3 + 0.0385 LiF,-0.0297
2.4,Li2.375Sc0.375Zr0.625Cl6,0.8495,0.4247 Fe1 F3 + 0.4247 Fe1 Cl3 + 0.1505 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4891 LiCl + 0.1908 Fe + 0.1902 Li4ZrF8 + 0.0792 LiF + 0.0507 ScF3,-0.0264
2.4,Li2.375Sc0.375Zr0.625Cl6,0.8729,0.4365 Fe1 F3 + 0.4365 Fe1 Cl3 + 0.1271 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4729 LiCl + 0.1992 Fe + 0.1632 Li4ZrF8 + 0.1212 LiF + 0.0435 ScF3,-0.0229
2.4,Li2.375Sc0.375Zr0.625Cl6,0.8963,0.4482 Fe1 F3 + 0.4482 Fe1 Cl3 + 0.1037 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4562 LiCl + 0.2079 Fe + 0.1646 LiF + 0.1353 Li4ZrF8 + 0.0361 ScF3,-0.0192
2.4,Li2.375Sc0.375Zr0.625Cl6,0.9197,0.4599 Fe1 F3 + 0.4599 Fe1 Cl3 + 0.0803 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4389 LiCl + 0.2169 Fe + 0.2094 LiF + 0.1065 Li4ZrF8 + 0.0284 ScF3,-0.0153
2.4,Li2.375Sc0.375Zr0.625Cl6,0.9431,0.4716 Fe1 F3 + 0.4716 Fe1 Cl3 + 0.0569 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4210 LiCl + 0.2557 LiF + 0.2261 Fe + 0.0767 Li4ZrF8 + 0.0204 ScF3,-0.0111
2.4,Li2.375Sc0.375Zr0.625Cl6,0.9666,0.4833 Fe1 F3 + 0.4833 Fe1 Cl3 + 0.0334 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4025 LiCl + 0.3036 LiF + 0.2357 Fe + 0.0459 Li4ZrF8 + 0.0122 ScF3,-0.0068
2.4,Li2.375Sc0.375Zr0.625Cl6,0.9900,0.4950 Fe1 F3 + 0.4950 Fe1 Cl3 + 0.0100 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3834 LiCl + 0.3532 LiF + 0.2456 Fe + 0.0140 Li4ZrF8 + 0.0037 ScF3,-0.0021
2.5,Li2.375Sc0.375Zr0.625Cl6,0.4281,0.2140 Fe1 F3 + 0.2140 Fe1 Cl3 + 0.5719 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4623 LiCl + 0.3127 ZrCl4 + 0.1498 ScF3 + 0.0749 Fe + 0.0003 ScCl3,-0.0179
2.5,Li2.375Sc0.375Zr0.625Cl6,0.7625,0.3813 Fe1 F3 + 0.3813 Fe1 Cl3 + 0.2375 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5431 LiCl + 0.2170 Li2ZrF6 + 0.1618 Fe + 0.0756 ScF3 + 0.0024 ZrCl4,-0.0286
2.5,Li2.375Sc0.375Zr0.625Cl6,0.9799,0.4900 Fe1 F3 + 0.4900 Fe1 Cl3 + 0.0201 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5069 FeF2 + 0.3917 LiCl + 0.0724 Fe + 0.0216 Li2ZrF6 + 0.0074 ScF3,-0.0094
2.6,Li2.375Sc0.375Zr0.625Cl6,0.4281,0.2140 Fe1 F3 + 0.2140 Fe1 Cl3 + 0.5719 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3127 ZrCl4 + 0.3125 LiCl + 0.2247 FeCl2 + 0.1498 ScF3 + 0.0003 ScCl3,-0.0128
2.6,Li2.375Sc0.375Zr0.625Cl6,0.7625,0.3813 Fe1 F3 + 0.3813 Fe1 Cl3 + 0.2375 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3924 FeCl2 + 0.2815 LiCl + 0.2480 ZrFeF6 + 0.0756 ScF3 + 0.0024 ZrCl4,-0.0174
2.6,Li2.375Sc0.375Zr0.625Cl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5531 FeF2 + 0.2505 LiCl + 0.1909 FeCl2 + 0.0042 ZrFeF6 + 0.0013 ScF3,-0.0177
2.7,Li2.375Sc0.375Zr0.625Cl6,0.4281,0.2140 Fe1 F3 + 0.2140 Fe1 Cl3 + 0.5719 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3127 ZrCl4 + 0.3125 LiCl + 0.2247 FeCl2 + 0.1498 ScF3 + 0.0003 ScCl3,-0.0128
2.7,Li2.375Sc0.375Zr0.625Cl6,0.7625,0.3813 Fe1 F3 + 0.3813 Fe1 Cl3 + 0.2375 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3924 FeCl2 + 0.2815 LiCl + 0.2480 ZrFeF6 + 0.0756 ScF3 + 0.0024 ZrCl4,-0.0174
2.7,Li2.375Sc0.375Zr0.625Cl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5531 FeF2 + 0.2505 LiCl + 0.1909 FeCl2 + 0.0042 ZrFeF6 + 0.0013 ScF3,-0.0177
2.8,Li2.375Sc0.375Zr0.625Cl6,0.4281,0.2140 Fe1 F3 + 0.2140 Fe1 Cl3 + 0.5719 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3745 LiFeCl4 + 0.3127 ZrCl4 + 0.1627 LiCl + 0.1498 ScF3 + 0.0003 ScCl3,-0.0129
2.8,Li2.375Sc0.375Zr0.625Cl6,0.7625,0.3813 Fe1 F3 + 0.3813 Fe1 Cl3 + 0.2375 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6541 LiFeCl4 + 0.2480 ZrFeF6 + 0.0756 ScF3 + 0.0199 LiCl + 0.0024 ZrCl4,-0.0177
2.8,Li2.375Sc0.375Zr0.625Cl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5531 FeF2 + 0.3182 LiFeCl4 + 0.1232 LiCl + 0.0042 ZrFeF6 + 0.0013 ScF3,-0.0177
2.9,Li2.375Sc0.375Zr0.625Cl6,0.4281,0.2140 Fe1 F3 + 0.2140 Fe1 Cl3 + 0.5719 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3745 LiFeCl4 + 0.3127 ZrCl4 + 0.1627 LiCl + 0.1498 ScF3 + 0.0003 ScCl3,-0.0175
2.9,Li2.375Sc0.375Zr0.625Cl6,0.6455,0.3227 Fe1 F3 + 0.3227 Fe1 Cl3 + 0.3545 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6374 LiFeCl4 + 0.1312 Li2ZrF6 + 0.1251 ZrCl4 + 0.1050 ScF3 + 0.0013 LiCl,-0.0233
2.9,Li2.375Sc0.375Zr0.625Cl6,0.7625,0.3813 Fe1 F3 + 0.3813 Fe1 Cl3 + 0.2375 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6789 LiFeCl4 + 0.2083 ZrFeF6 + 0.0756 ScF3 + 0.0348 Li2ZrF6 + 0.0024 ZrCl4,-0.026
2.9,Li2.375Sc0.375Zr0.625Cl6,0.8796,0.4398 Fe1 F3 + 0.4398 Fe1 Cl3 + 0.1204 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5852 LiFeCl4 + 0.2519 FeF2 + 0.1161 Li2ZrF6 + 0.0414 ScF3 + 0.0054 ZrFeF6,-0.0234
2.9,Li2.375Sc0.375Zr0.625Cl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5531 FeF2 + 0.3208 LiFeCl4 + 0.1211 LiCl + 0.0036 Li2ZrF6 + 0.0013 ScF3,-0.0179
3.0,Li2.375Sc0.375Zr0.625Cl6,0.4281,0.2140 Fe1 F3 + 0.2140 Fe1 Cl3 + 0.5719 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3745 LiFeCl4 + 0.3127 ZrCl4 + 0.1627 LiCl + 0.1498 ScF3 + 0.0003 ScCl3,-0.022
3.0,Li2.375Sc0.375Zr0.625Cl6,0.6455,0.3227 Fe1 F3 + 0.3227 Fe1 Cl3 + 0.3545 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6374 LiFeCl4 + 0.1312 Li2ZrF6 + 0.1251 ZrCl4 + 0.1050 ScF3 + 0.0013 LiCl,-0.0315
3.0,Li2.375Sc0.375Zr0.625Cl6,0.7625,0.3813 Fe1 F3 + 0.3813 Fe1 Cl3 + 0.2375 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6789 LiFeCl4 + 0.2083 ZrFeF6 + 0.0756 ScF3 + 0.0348 Li2ZrF6 + 0.0024 ZrCl4,-0.0345
3.0,Li2.375Sc0.375Zr0.625Cl6,0.8796,0.4398 Fe1 F3 + 0.4398 Fe1 Cl3 + 0.1204 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5852 LiFeCl4 + 0.2519 FeF2 + 0.1161 Li2ZrF6 + 0.0414 ScF3 + 0.0054 ZrFeF6,-0.0296
3.0,Li2.375Sc0.375Zr0.625Cl6,0.9900,0.4950 Fe1 F3 + 0.4950 Fe1 Cl3 + 0.0100 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5345 FeF2 + 0.3374 LiFeCl4 + 0.1135 LiCl + 0.0109 Li2ZrF6 + 0.0037 ScF3,-0.0188
3.1,Li2.375Sc0.375Zr0.625Cl6,0.4281,0.2140 Fe1 F3 + 0.2140 Fe1 Cl3 + 0.5719 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3745 LiFeCl4 + 0.3127 ZrCl4 + 0.1627 LiCl + 0.1498 ScF3 + 0.0003 ScCl3,-0.0266
3.1,Li2.375Sc0.375Zr0.625Cl6,0.6455,0.3227 Fe1 F3 + 0.3227 Fe1 Cl3 + 0.3545 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6374 LiFeCl4 + 0.1312 Li2ZrF6 + 0.1251 ZrCl4 + 0.1050 ScF3 + 0.0013 LiCl,-0.0397
3.1,Li2.375Sc0.375Zr0.625Cl6,0.7625,0.3813 Fe1 F3 + 0.3813 Fe1 Cl3 + 0.2375 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6789 LiFeCl4 + 0.2083 ZrFeF6 + 0.0756 ScF3 + 0.0348 Li2ZrF6 + 0.0024 ZrCl4,-0.0431
3.1,Li2.375Sc0.375Zr0.625Cl6,0.8796,0.4398 Fe1 F3 + 0.4398 Fe1 Cl3 + 0.1204 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5852 LiFeCl4 + 0.2519 FeF2 + 0.1161 Li2ZrF6 + 0.0414 ScF3 + 0.0054 ZrFeF6,-0.0359
3.1,Li2.375Sc0.375Zr0.625Cl6,0.9030,0.4515 Fe1 F3 + 0.4515 Fe1 Cl3 + 0.0970 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5641 LiFeCl4 + 0.2929 FeF2 + 0.0631 Li2ZrF6 + 0.0460 Li4ZrF8 + 0.0339 ScF3,-0.0331
3.1,Li2.375Sc0.375Zr0.625Cl6,0.9264,0.4632 Fe1 F3 + 0.4632 Fe1 Cl3 + 0.0736 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5423 LiFeCl4 + 0.3331 FeF2 + 0.0981 Li4ZrF8 + 0.0261 ScF3 + 0.0004 LiF,-0.0301
3.1,Li2.375Sc0.375Zr0.625Cl6,0.9498,0.4749 Fe1 F3 + 0.4749 Fe1 Cl3 + 0.0502 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5197 LiFeCl4 + 0.3747 FeF2 + 0.0680 Li4ZrF8 + 0.0194 LiF + 0.0181 ScF3,-0.0266
3.1,Li2.375Sc0.375Zr0.625Cl6,0.9732,0.4866 Fe1 F3 + 0.4866 Fe1 Cl3 + 0.0268 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4964 LiFeCl4 + 0.4177 FeF2 + 0.0391 LiF + 0.0369 Li4ZrF8 + 0.0098 ScF3,-0.0229
3.1,Li2.375Sc0.375Zr0.625Cl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4723 LiFeCl4 + 0.4623 FeF2 + 0.0595 LiF + 0.0047 Li4ZrF8 + 0.0013 ScF3,-0.0189
3.2,Li2.375Sc0.375Zr0.625Cl6,0.4281,0.2140 Fe1 F3 + 0.2140 Fe1 Cl3 + 0.5719 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3745 LiFeCl4 + 0.3127 ZrCl4 + 0.1627 LiCl + 0.1498 ScF3 + 0.0003 ScCl3,-0.0309
3.2,Li2.375Sc0.375Zr0.625Cl6,0.6455,0.3227 Fe1 F3 + 0.3227 Fe1 Cl3 + 0.3545 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6374 LiFeCl4 + 0.1312 Li2ZrF6 + 0.1251 ZrCl4 + 0.1050 ScF3 + 0.0013 LiCl,-0.0476
3.2,Li2.375Sc0.375Zr0.625Cl6,0.6722,0.3361 Fe1 F3 + 0.3361 Fe1 Cl3 + 0.3278 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6745 LiFeCl4 + 0.1482 Li3Zr4F19 + 0.0987 ScF3 + 0.0717 ZrCl4 + 0.0069 Li2ZrF6,-0.0488
3.2,Li2.375Sc0.375Zr0.625Cl6,0.7525,0.3763 Fe1 F3 + 0.3763 Fe1 Cl3 + 0.2475 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6864 LiFeCl4 + 0.1711 ZrFeF6 + 0.0783 ScF3 + 0.0617 Li3Zr4F19 + 0.0025 ZrCl4,-0.051
3.2,Li2.375Sc0.375Zr0.625Cl6,0.8796,0.4398 Fe1 F3 + 0.4398 Fe1 Cl3 + 0.1204 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5852 LiFeCl4 + 0.2519 FeF2 + 0.1161 Li2ZrF6 + 0.0414 ScF3 + 0.0054 ZrFeF6,-0.0416
3.2,Li2.375Sc0.375Zr0.625Cl6,0.9030,0.4515 Fe1 F3 + 0.4515 Fe1 Cl3 + 0.0970 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5641 LiFeCl4 + 0.2929 FeF2 + 0.0631 Li2ZrF6 + 0.0460 Li4ZrF8 + 0.0339 ScF3,-0.0383
3.2,Li2.375Sc0.375Zr0.625Cl6,0.9264,0.4632 Fe1 F3 + 0.4632 Fe1 Cl3 + 0.0736 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5423 LiFeCl4 + 0.3331 FeF2 + 0.0981 Li4ZrF8 + 0.0261 ScF3 + 0.0004 LiF,-0.0346
3.2,Li2.375Sc0.375Zr0.625Cl6,0.9498,0.4749 Fe1 F3 + 0.4749 Fe1 Cl3 + 0.0502 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5197 LiFeCl4 + 0.3747 FeF2 + 0.0680 Li4ZrF8 + 0.0194 LiF + 0.0181 ScF3,-0.0305
3.2,Li2.375Sc0.375Zr0.625Cl6,0.9732,0.4866 Fe1 F3 + 0.4866 Fe1 Cl3 + 0.0268 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4964 LiFeCl4 + 0.4177 FeF2 + 0.0391 LiF + 0.0369 Li4ZrF8 + 0.0098 ScF3,-0.0261
3.2,Li2.375Sc0.375Zr0.625Cl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4723 LiFeCl4 + 0.4623 FeF2 + 0.0595 LiF + 0.0047 Li4ZrF8 + 0.0013 ScF3,-0.0214
3.3,Li2.375Sc0.375Zr0.625Cl6,0.4281,0.2140 Fe1 F3 + 0.2140 Fe1 Cl3 + 0.5719 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3745 LiFeCl4 + 0.3127 ZrCl4 + 0.1627 LiCl + 0.1498 ScF3 + 0.0003 ScCl3,-0.0336
3.3,Li2.375Sc0.375Zr0.625Cl6,0.6455,0.3227 Fe1 F3 + 0.3227 Fe1 Cl3 + 0.3545 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6374 LiFeCl4 + 0.1312 Li2ZrF6 + 0.1251 ZrCl4 + 0.1050 ScF3 + 0.0013 LiCl,-0.0524
3.3,Li2.375Sc0.375Zr0.625Cl6,0.6722,0.3361 Fe1 F3 + 0.3361 Fe1 Cl3 + 0.3278 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6745 LiFeCl4 + 0.1482 Li3Zr4F19 + 0.0987 ScF3 + 0.0717 ZrCl4 + 0.0069 Li2ZrF6,-0.0539
3.3,Li2.375Sc0.375Zr0.625Cl6,0.7525,0.3763 Fe1 F3 + 0.3763 Fe1 Cl3 + 0.2475 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6864 LiFeCl4 + 0.1711 ZrFeF6 + 0.0783 ScF3 + 0.0617 Li3Zr4F19 + 0.0025 ZrCl4,-0.0553
3.3,Li2.375Sc0.375Zr0.625Cl6,0.8763,0.4381 Fe1 F3 + 0.4381 Fe1 Cl3 + 0.1237 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5882 LiFeCl4 + 0.2440 FeF2 + 0.1135 Li2ZrF6 + 0.0425 ScF3 + 0.0119 ZrFeF6,-0.0424
3.3,Li2.375Sc0.375Zr0.625Cl6,0.8997,0.4498 Fe1 F3 + 0.4498 Fe1 Cl3 + 0.1003 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5672 LiFeCl4 + 0.2872 FeF2 + 0.0721 Li2ZrF6 + 0.0385 Li4ZrF8 + 0.0350 ScF3,-0.0384
3.3,Li2.375Sc0.375Zr0.625Cl6,0.9231,0.4615 Fe1 F3 + 0.4615 Fe1 Cl3 + 0.0769 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5455 LiFeCl4 + 0.3273 FeF2 + 0.0920 Li4ZrF8 + 0.0273 ScF3 + 0.0080 Li2ZrF6,-0.0339
3.3,Li2.375Sc0.375Zr0.625Cl6,0.9465,0.4732 Fe1 F3 + 0.4732 Fe1 Cl3 + 0.0535 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5230 LiFeCl4 + 0.3562 FeF2 + 0.0723 Li4ZrF8 + 0.0292 Li3FeF6 + 0.0193 ScF3,-0.0291
3.3,Li2.375Sc0.375Zr0.625Cl6,0.9699,0.4849 Fe1 F3 + 0.4849 Fe1 Cl3 + 0.0301 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4998 LiFeCl4 + 0.3843 FeF2 + 0.0635 Li3FeF6 + 0.0414 Li4ZrF8 + 0.0110 ScF3,-0.0239
3.3,Li2.375Sc0.375Zr0.625Cl6,0.9933,0.4967 Fe1 F3 + 0.4967 Fe1 Cl3 + 0.0067 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4758 LiFeCl4 + 0.4134 FeF2 + 0.0990 Li3FeF6 + 0.0094 Li4ZrF8 + 0.0025 ScF3,-0.0185
3.4,Li2.375Sc0.375Zr0.625Cl6,0.4281,0.2140 Fe1 F3 + 0.2140 Fe1 Cl3 + 0.5719 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3745 LiFeCl4 + 0.3127 ZrCl4 + 0.1627 LiCl + 0.1498 ScF3 + 0.0003 ScCl3,-0.0358
3.4,Li2.375Sc0.375Zr0.625Cl6,0.6455,0.3227 Fe1 F3 + 0.3227 Fe1 Cl3 + 0.3545 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6374 LiFeCl4 + 0.1312 Li2ZrF6 + 0.1251 ZrCl4 + 0.1050 ScF3 + 0.0013 LiCl,-0.0565
3.4,Li2.375Sc0.375Zr0.625Cl6,0.6722,0.3361 Fe1 F3 + 0.3361 Fe1 Cl3 + 0.3278 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6745 LiFeCl4 + 0.1482 Li3Zr4F19 + 0.0987 ScF3 + 0.0717 ZrCl4 + 0.0069 Li2ZrF6,-0.0583
3.4,Li2.375Sc0.375Zr0.625Cl6,0.7525,0.3763 Fe1 F3 + 0.3763 Fe1 Cl3 + 0.2475 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6864 LiFeCl4 + 0.1711 ZrFeF6 + 0.0783 ScF3 + 0.0617 Li3Zr4F19 + 0.0025 ZrCl4,-0.0587
3.4,Li2.375Sc0.375Zr0.625Cl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6527 LiFeCl4 + 0.1533 ZrFeF6 + 0.0719 FeF2 + 0.0654 ScF3 + 0.0566 Li2ZrF6,-0.0536
3.4,Li2.375Sc0.375Zr0.625Cl6,0.8227,0.4114 Fe1 F3 + 0.4114 Fe1 Cl3 + 0.1773 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6338 LiFeCl4 + 0.1225 FeF2 + 0.1118 ZrFeF6 + 0.0733 Li2ZrF6 + 0.0587 ScF3,-0.0501
3.4,Li2.375Sc0.375Zr0.625Cl6,0.8462,0.4231 Fe1 F3 + 0.4231 Fe1 Cl3 + 0.1538 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6142 LiFeCl4 + 0.1746 FeF2 + 0.0905 Li2ZrF6 + 0.0690 ZrFeF6 + 0.0517 ScF3,-0.0466
3.4,Li2.375Sc0.375Zr0.625Cl6,0.8696,0.4348 Fe1 F3 + 0.4348 Fe1 Cl3 + 0.1304 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5941 LiFeCl4 + 0.2283 FeF2 + 0.1083 Li2ZrF6 + 0.0446 ScF3 + 0.0248 ZrFeF6,-0.0428
3.4,Li2.375Sc0.375Zr0.625Cl6,0.8930,0.4465 Fe1 F3 + 0.4465 Fe1 Cl3 + 0.1070 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5732 LiFeCl4 + 0.2721 FeF2 + 0.1084 Li2ZrF6 + 0.0372 ScF3 + 0.0091 Li3FeF6,-0.0384
3.4,Li2.375Sc0.375Zr0.625Cl6,0.9164,0.4582 Fe1 F3 + 0.4582 Fe1 Cl3 + 0.0836 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5517 LiFeCl4 + 0.3029 FeF2 + 0.0861 Li2ZrF6 + 0.0298 Li3FeF6 + 0.0295 ScF3,-0.0332
3.4,Li2.375Sc0.375Zr0.625Cl6,0.9398,0.4699 Fe1 F3 + 0.4699 Fe1 Cl3 + 0.0602 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5295 LiFeCl4 + 0.3348 FeF2 + 0.0630 Li2ZrF6 + 0.0511 Li3FeF6 + 0.0216 ScF3,-0.0278
3.4,Li2.375Sc0.375Zr0.625Cl6,0.9632,0.4816 Fe1 F3 + 0.4816 Fe1 Cl3 + 0.0368 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.5065 LiFeCl4 + 0.3678 FeF2 + 0.0732 Li3FeF6 + 0.0392 Li2ZrF6 + 0.0134 ScF3,-0.022
3.4,Li2.375Sc0.375Zr0.625Cl6,0.9866,0.4933 Fe1 F3 + 0.4933 Fe1 Cl3 + 0.0134 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.4827 LiFeCl4 + 0.4019 FeF2 + 0.0960 Li3FeF6 + 0.0145 Li2ZrF6 + 0.0050 ScF3,-0.0158
3.5,Li2.375Sc0.375Zr0.625Cl6,0.4281,0.2140 Fe1 F3 + 0.2140 Fe1 Cl3 + 0.5719 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.3745 LiFeCl4 + 0.3127 ZrCl4 + 0.1627 LiCl + 0.1498 ScF3 + 0.0003 ScCl3,-0.0381
3.5,Li2.375Sc0.375Zr0.625Cl6,0.6455,0.3227 Fe1 F3 + 0.3227 Fe1 Cl3 + 0.3545 Li2.375 Zr0.625 Sc0.375 Cl6 -> 0.6374 LiFeCl4 + 0.1312 Li2ZrF6 + 0.1251 ZrCl4 + 0.1050 ScF3 + 0.0013 LiCl,-0.0606
